日期,市場別,代號,名稱,狀態,原始資料
2026-06-24,上櫃,49231,力士一(../../mainboard/listed/company-detail.html?code=49231),處置,19 | 115/06/24 | 49231 | 力士一(../../mainboard/listed/company-detail.html?code=49231) | 3 | 115/06/25~115/07/08 | 因連續3個營業日達本中心作業要點第四條第一項第一款(./attention.html) | 力士科技股份有限公司國內第一次無擔保轉換公司債(代號：49231)因連續3個營業日達本中心作業要點第四條第一項第一款經本中心公布注意交易資訊，爰自115年6月25日起10個營業日(115年6月25日至115年7月8日，如遇休市、有價證券停止買賣、全日暫停交易則順延執行)改以人工管制之撮合終端機執行撮合作業(約每5分鐘撮合一次)，各證券商於投資人每日委託買賣該有價證券數量單筆達10交易單位或多筆累積達30交易單位以上時，應就其當日已委託之買賣，向該投資人收取全部之買進價金或賣出證券。但違約專戶委託買賣該有價證券時，不在此限。 | 183.00 | N/A | 公布注意情形(./attention.html?code=49231&startDate=20260524&endDate=20260624&type=code) 財務業務資訊及股權異動(https://mops.twse.com.tw/mops/#/web/t146sb05?companyId=4923) 財務資訊重點專區(https://mops.twse.com.tw/mops/#/web/t211sb01_q1) 交易資訊重點專區(https://mops.twse.com.tw/mops/#/web/t211sb05)
2026-06-24,上櫃,4979,華星光,注意,20 | 4979 | 華星光 | 31 | 當日本益比為90.42、股價淨值比為17.22且為其所屬產業類別股價淨值比之2.42倍、當日週轉率達5.11%(第六款) | 115/06/24 | 500.00 | 90.42 | ../../mainboard/listed/company-detail.html?code=4979
2026-06-24,上櫃,5011,久陽,注意,20 | 5011 | 久陽 | 31 | 最近六個營業日(含當日)累積之最後成交價漲幅達33.6%(第一款)當日之成交量較最近六十個營業日日平均成交量放大6.8倍(第三款)當日週轉率達6.57%(第四款) | 115/06/24 | 24.85 | N/A | ../../mainboard/listed/company-detail.html?code=5011
2026-06-24,上櫃,5321,美而快,注意,20 | 5321 | 美而快 | 31 | 最近六個營業日(含當日)累積之最後成交價漲幅達39.49%(第一款)最近三十個營業日(含當日)起迄兩個營業日之最後成交價漲幅達128.69%(第二款) | 115/06/24 | 52.60 | N/A | ../../mainboard/listed/company-detail.html?code=5321
2026-06-24,上櫃,5425,台半,注意,20 | 5425 | 台半 | 31 | 最近六個營業日(含當日)累積之最後成交價漲幅達28.57%，當日週轉率達16.85%(第四款) | 115/06/24 | 132.50 | 61.92 | ../../mainboard/listed/company-detail.html?code=5425
2026-06-24,上櫃,5464,霖宏,注意,20 | 5464 | 霖宏 | 31 | 最近六個營業日(含當日)累積之最後成交價漲幅達33.04%(第一款)最近六十個營業日(含當日)起迄兩個營業日之最後成交價漲幅達251.88%(第二款)最近九十個營業日(含當日)起迄兩個營業日之最後成交價漲幅達289.66%(第二款)凱基證券公司當日受託賣出該有價證券之成交量占當日該有價證券總成交量之比率為30.09%(第五款) | 115/06/24 | 98.00 | N/A | ../../mainboard/listed/company-detail.html?code=5464
2026-06-24,上櫃,54642,霖宏二,注意,20 | 54642 | 霖宏二 | 31 | 最近六個營業日(含當日)累積之最後成交價漲幅達30.17%(第一款) | 115/06/24 | 258.00 | N/A | ../../mainboard/listed/company-detail.html?code=54642
2026-06-24,上櫃,5468,凱鈺,注意,20 | 5468 | 凱鈺 | 31 | 最近六個營業日(含當日)累積之最後成交價漲幅達33.81%(第一款) | 115/06/24 | 32.70 | N/A | ../../mainboard/listed/company-detail.html?code=5468
2026-06-24,上櫃,5489,彩富,注意,20 | 5489 | 彩富 | 31 | 最近六個營業日(含當日)累積之最後成交價漲幅達45.56%(第一款)當日之成交量較最近六十個營業日日平均成交量放大13.77倍(第三款)元大證券公司當日受託賣出該有價證券之成交量占當日該有價證券總成交量之比率為33.31%，凱基證券公司當日受託買進該有價證券之成交量占當日該有價證券總成交量之比率為33.04%(第五款) | 115/06/24 | 61.90 | 34.97 | ../../mainboard/listed/company-detail.html?code=5489
2026-06-24,上市,6141,柏承,注意,156 | 6141 | 柏承 | 4 | 最近九十個營業日起迄兩個營業日之收盤價漲幅達253.88% ﹝第二款﹞。 | 115.06.24 | 38.75 | -----
2026-06-24,上市,6168,宏齊,注意,158 | 6168 | 宏齊 | 2 | 最近六個營業日累積收盤價漲幅達26.19%。且06月24日之成交量為最近六十個營業日日平均成交量之5.24倍﹝第三款﹞。且06月24日之週轉率為23.42%﹝第四款﹞。 | 115.06.24 | 35.50 | 507.14
2026-06-24,上櫃,6175,立敦,注意,20 | 6175 | 立敦 | 31 | 最近六十個營業日(含當日)起迄兩個營業日之最後成交價漲幅達154.68%(第二款) | 115/06/24 | 115.50 | 43.10 | ../../mainboard/listed/company-detail.html?code=6175
2026-06-24,上市,6213,聯茂,注意,160 | 6213 | 聯茂 | 8 | 最近九十個營業日起迄兩個營業日之收盤價漲幅達187.44% ﹝第二款﹞。 | 115.06.24 | 309.00 | 75.55
2026-06-24,上櫃,6223,旺矽,注意,20 | 6223 | 旺矽 | 31 | 最近六個營業日(含當日)起迄兩個營業日之最後成交價價差達新臺幣730元(第十一款) | 115/06/24 | 7175.00 | 191.03 | ../../mainboard/listed/company-detail.html?code=6223
2026-06-24,上櫃,62236,旺矽六,注意,20 | 62236 | 旺矽六 | 31 | 最近六個營業日(含當日)累積之最後成交價漲幅達37.44%(第一款) | 115/06/24 | 158.00 | N/A | ../../mainboard/listed/company-detail.html?code=62236
2026-06-24,上市,6243,迅杰,注意,162 | 6243 | 迅杰 | 7 | 最近六個營業日累積收盤價漲幅達38.51%﹝第一款﹞。且06月24日之成交量為最近六十個營業日日平均成交量之12.28 倍﹝第三款﹞。且06月24日之週轉率為19.20%﹝第四款﹞。 | 115.06.24 | 45.65 | -----
2026-06-24,上市,6446,藥華藥,注意,168 | 6446 | 藥華藥 | 4 | 六個營業日起迄兩個營業日收盤價價差達169.00元且當日收盤價為最近六個營業日收盤價最高者﹝第十一款﹞。 | 115.06.24 | 1160.00 | 72.73
2026-06-24,上市,6573,虹揚-KY,注意,177 | 6573 | 虹揚-KY | 4 | 最近六個營業日累積收盤價漲幅達37.19%﹝第一款﹞。且06月24日之成交量為最近六十個營業日日平均成交量之6.73倍﹝第三款﹞。 | 115.06.24 | 21.50 | 16.41
2026-06-24,上櫃,6620,漢達,注意,20 | 6620 | 漢達 | 31 | 最近六個營業日(含當日)累積之最後成交價漲幅達33.96%(第一款) | 115/06/24 | 99.90 | 21.76 | ../../mainboard/listed/company-detail.html?code=6620
2026-06-24,上櫃,66721,騰輝電子一KY,注意,20 | 66721 | 騰輝電子一KY | 31 | 最近九十個營業日(含當日)起迄兩個營業日之最後成交價漲幅達170.08%(第二款) | 115/06/24 | 279.00 | N/A | ../../mainboard/listed/company-detail.html?code=66721
2026-06-24,上櫃,66722,騰輝電子二KY,注意,20 | 66722 | 騰輝電子二KY | 31 | 最近九十個營業日(含當日)起迄兩個營業日之最後成交價漲幅達167.92%(第二款) | 115/06/24 | 284.00 | N/A | ../../mainboard/listed/company-detail.html?code=66722
2026-06-24,上櫃,6683,雍智科技,注意,20 | 6683 | 雍智科技 | 31 | 當日本益比為109.92、股價淨值比為18.44且為其所屬產業類別股價淨值比之3.01倍、當日週轉率達15.89%(第六款) | 115/06/24 | 1940.00 | 109.92 | ../../mainboard/listed/company-detail.html?code=6683
2026-06-24,上櫃,6693,廣閎科,注意,20 | 6693 | 廣閎科 | 31 | 最近六個營業日(含當日)累積之最後成交價漲幅達31.89%(第一款)最近九十個營業日(含當日)起迄兩個營業日之最後成交價漲幅達197.39%(第二款)最近六個營業日(含當日)起迄兩個營業日之最後成交價價差達新臺幣73元(第十一款) | 115/06/24 | 251.00 | 187.31 | ../../mainboard/listed/company-detail.html?code=6693
2026-06-24,上市,6715,嘉基,注意,182 | 6715 | 嘉基 | 5 | 最近六個營業日累積收盤價漲幅達29.00%。且六個營業日起迄兩個營業日收盤價價差達81.00 元﹝第一款﹞。 | 115.06.24 | 513.00 | 243.13
2026-06-24,上市,6715,嘉基,處置,46 | 115/06/24 | 6715 | 嘉基 | 1 | 連續三次 | 115/06/25～115/07/08 | 第一次處置 | １處置原因：該有價證券之交易，連續三個營業日達本公司「公布注意交易資訊」標準。 ２處置期間：自民國一百十五年六月二十五日起至一百十五年七月八日﹝十個營業日，如遇：ａ有價證券最後交易日在處置期間，僅處置至最後交易日，ｂ有價證券停止買賣、全日暫停交易則順延執行，ｃ開休市日變動則調整處置迄日〕。 ３處置措施： ａ以人工管制之撮合終端機執行撮合作業（約每五分鐘撮合一次）。 ｂ投資人每日委託買賣該有價證券數量單筆達十交易單位或多筆累積達三十交易單位以上時，應就其當日已委託之買賣，向該投資人收取全部之買進價金或賣出證券。 ｃ信用交易部分，應收足融資自備款或融券保證金。有關信用交易了結部分，則依相關規定辦理。 | 提供處置有價證券連結資訊 1.處置原因：提供公布日期近一個月之「公布注意交易資訊」數據標準 2.公開資訊觀測站：提供財務業務與重大訊息之精華版資訊
2026-06-24,上櫃,68301,汎銓一,注意,20 | 68301 | 汎銓一 | 31 | 最近六個營業日(含當日)累積之最後成交價漲幅達30.69%(第一款) | 115/06/24 | 415.00 | N/A | ../../mainboard/listed/company-detail.html?code=68301
2026-06-24,上市,6831,邁科,注意,187 | 6831 | 邁科 | 9 | 六個營業日起迄兩個營業日收盤價價差達147.00元且當日收盤價為最近六個營業日收盤價最高者﹝第十一款﹞。 | 115.06.24 | 852.00 | 173.17
2026-06-24,上市,6834,天二科技,注意,188 | 6834 | 天二科技 | 4 | 最近三十個營業日起迄兩個營業日之收盤價漲幅達179.95% 。最近六十個營業日起迄兩個營業日之收盤價漲幅達305.61% 。最近九十個營業日起迄兩個營業日之收盤價漲幅達308.98% ﹝第二款﹞。 | 115.06.24 | 122.50 | 200.82
2026-06-24,上市,6909,創控,注意,190 | 6909 | 創控 | 2 | 最近六個營業日累積收盤價漲幅達25.13%。且06月24日之週轉率為15.15%﹝第四款﹞。 | 115.06.24 | 60.40 | 74.57
2026-06-24,上櫃,705585,博磊永豐5A購01,注意,20 | 705585 | 博磊永豐5A購01 | 31 | 最近六個營業日(含當日)累積之最後成交價漲幅達34.19%(第一款) | 115/06/24 | 11.10 | N/A | ../../mainboard/listed/company-detail.html?code=705585
2026-06-24,上櫃,707059,健亞永豐5B購01,注意,20 | 707059 | 健亞永豐5B購01 | 31 | 最近六個營業日(含當日)累積之最後成交價漲幅達41.88%(第一款) | 115/06/24 | 3.10 | N/A | ../../mainboard/listed/company-detail.html?code=707059
2026-06-24,上市,7610,聯友金屬-創,注意,191 | 7610 | 聯友金屬-創 | 7 | 最近六個營業日累積收盤價漲幅達31.97%。且六個營業日起迄兩個營業日收盤價價差達445.00元﹝第一款﹞。 | 115.06.24 | 2360.00 | 146.13
2026-06-24,上櫃,7712,博盛半導體,注意,20 | 7712 | 博盛半導體 | 31 | 最近六個營業日(含當日)累積之最後成交價漲幅達30.14%(第一款)當日週轉率達8.5%(第四款) | 115/06/24 | 204.00 | 37.02 | ../../mainboard/listed/company-detail.html?code=7712
2026-06-24,上櫃,7712,博盛半導體(../../mainboard/listed/company-detail.html?code=7712),處置,19 | 115/06/24 | 7712 | 博盛半導體(../../mainboard/listed/company-detail.html?code=7712) | 3 | 115/06/25~115/07/08 | 因連續3個營業日達本中心作業要點第四條第一項第一款(./attention.html) | 博盛半導體股份有限公司股票(代號：7712)因連續3個營業日達本中心作業要點第四條第一項第一款經本中心公布注意交易資訊，爰自115年6月25日起10個營業日(115年6月25日至115年7月8日，如遇休市、有價證券停止買賣、全日暫停交易則順延執行)改以人工管制之撮合終端機執行撮合作業(約每5分鐘撮合一次)，各證券商於投資人每日委託買賣該有價證券數量單筆達10交易單位或多筆累積達30交易單位以上時，應就其當日已委託之買賣，向該投資人收取全部之買進價金或賣出證券。信用交易部分，則收足融資自備款或融券保證金。但信用交易了結及違約專戶委託買賣該有價證券時，不在此限。 | 204.00 | 37.02 | 公布注意情形(./attention.html?code=7712&startDate=20260524&endDate=20260624&type=code) 財務業務資訊及股權異動(https://mops.twse.com.tw/mops/#/web/t146sb05?companyId=7712) 財務資訊重點專區(https://mops.twse.com.tw/mops/#/web/t211sb01_q1) 交易資訊重點專區(https://mops.twse.com.tw/mops/#/web/t211sb05)
2026-06-24,上市,7769,鴻勁,注意,194 | 7769 | 鴻勁 | 3 | 六個營業日起迄兩個營業日收盤價價差達605.00元且當日收盤價為最近六個營業日收盤價最低者﹝第十一款﹞。 | 115.06.24 | 6755.00 | 84.29
2026-06-24,上櫃,7828,創新服務,注意,20 | 7828 | 創新服務 | 31 | 最近六個營業日(含當日)起迄兩個營業日之最後成交價價差達新臺幣325元(第十一款) | 115/06/24 | 2325.00 | 343.93 | ../../mainboard/listed/company-detail.html?code=7828
2026-06-24,上市,8021,尖點,注意,197 | 8021 | 尖點 | 6 | 最近九十個營業日起迄兩個營業日之收盤價漲幅達180.78% ﹝第二款﹞。 | 115.06.24 | 570.00 | 163.32
2026-06-24,上櫃,8054,安國,注意,20 | 8054 | 安國 | 31 | 最近六個營業日(含當日)累積之最後成交價漲幅達31.51%(第一款)當日之成交量較最近六十個營業日日平均成交量放大6.08倍(第三款)當日週轉率達18.78%(第四款) | 115/06/24 | 136.50 | N/A | ../../mainboard/listed/company-detail.html?code=8054
2026-06-24,上市,8464,億豐,注意,209 | 8464 | 億豐 | 4 | 06月23日之最近六個營業日之借券賣出成交量占最近六個營業日總成交量比率12.65%，且06月23日借券賣出成交量較最近六十個營業日之日平均借券賣出成交量放大為7.67倍﹝第十二款﹞。 | 115.06.24 | 348.50 | 15.78
2026-06-24,上櫃,89964,高力四,注意,20 | 89964 | 高力四 | 31 | 最近六個營業日(含當日)累積之最後成交價漲幅達29.64%且最近六個營業日(含當日)起迄兩個營業日之最後成交價價差達新臺幣105元(第一款) | 115/06/24 | 609.00 | N/A | ../../mainboard/listed/company-detail.html?code=89964
2026-06-24,上市,911608,明輝-DR,注意,213 | 911608 | 明輝-DR | 9 | 公開資訊觀測站公告當日之前一個營業日臺灣存託憑證兩地收盤價溢價183.17% ﹝第八款﹞。 | 115.06.24 | 2.95 | -----
2026-06-24,上市,911868,同方友友-DR,注意,214 | 911868 | 同方友友-DR | 5 | 公開資訊觀測站公告當日之前一個營業日臺灣存託憑證兩地收盤價溢價98.41 % ﹝第八款﹞。 | 115.06.24 | 1.26 | -----
2026-06-23,上市,050328,華固凱基56購01,注意,15 | 050328 | 華固凱基56購01 | 3 | 最近六個營業日累積收盤價漲幅達35.26%﹝第一款﹞。 | 115.06.23 | 23.20 | -----
2026-06-23,上市,052706,大量兆豐59購01,注意,17 | 052706 | 大量兆豐59購01 | 2 | 最近六個營業日累積收盤價跌幅達41.27%﹝第一款﹞。 | 115.06.23 | 15.60 | -----
