日期,代號,名稱,當日沖銷交易成交股數,當日沖銷交易買進成交金額,當日沖銷交易賣出成交金額,市場別
2026-08-20,1470,大統新創,0,0,0,上市
2026-08-20,1472,三洋實業,0,0,0,上市
2026-08-20,1473,台南,2000,40000,40000,上市
2026-08-20,1474,弘裕,1000,9920,9970,上市
2026-08-20,1475,業旺,1000,25950,26100,上市
2026-08-20,1476,儒鴻,264000,83368500,83609500,上市
2026-08-20,1477,聚陽,425000,83891500,84453500,上市
2026-08-20,1503,士電,817000,164335000,164790500,上市
2026-08-20,1504,東元,6113000,447143100,447188900,上市
2026-08-20,1513,中興電,756000,124650500,124933500,上市
2026-08-20,1514,亞力,234000,23596500,23649000,上市
2026-08-20,1515,力山,1778000,60190900,60516250,上市
2026-08-20,1517,利奇,77000,891400,893850,上市
2026-08-20,1519,華城,824000,598320000,599069000,上市
2026-08-20,1521,大億,2000,50600,51150,上市
2026-08-20,1522,堤維西,27000,751900,752250,上市
2026-08-20,1524,耿鼎,68000,1861950,1856900,上市
2026-08-20,1525,江申,3000,199800,203500,上市
2026-08-20,1526,日馳,98000,1639650,1642750,上市
2026-08-20,1527,鑽全,3000,98400,98350,上市
2026-08-20,1528,恩德,268000,4981000,4982050,上市
2026-08-20,1529,樂事綠能,31000,522250,523700,上市
2026-08-20,1530,亞崴,11000,328050,327500,上市
2026-08-20,1531,高林股,7000,91250,91050,上市
2026-08-20,1532,勤美,79000,1795750,1797000,上市
2026-08-20,1533,車王電,11000,342350,343300,上市
2026-08-20,1535,中宇,0,0,0,上市
2026-08-20,1536,和大,330000,16759400,16752700,上市
2026-08-20,1537,廣隆,2000,241000,241000,上市
2026-08-20,1539,巨庭,3000,47450,47400,上市
2026-08-20,1540,喬福,11000,208950,208900,上市
2026-08-20,1541,錩泰,3000,63850,65050,上市
2026-08-20,1558,伸興,17000,1724900,1731800,上市
2026-08-20,1560,中砂,460000,322198000,322566000,上市
2026-08-20,1563,巧新,180000,11170800,11227200,上市
2026-08-20,1565,精華,3000,285800,286200,上櫃
2026-08-20,1568,倉佑,47000,1350000,1354800,上市
2026-08-20,1569,濱川,196000,8703900,8684800,上櫃
2026-08-20,1570,力肯,10000,332100,332750,上櫃
2026-08-20,1580,新麥,3000,321000,321000,上櫃
2026-08-20,1582,信錦,69000,5055700,5083700,上市
2026-08-20,1583,程泰,28000,1477250,1493300,上市
2026-08-20,1584,精剛,33000,590600,592650,上櫃
2026-08-20,1586,和勤,122000,2224500,2221250,上櫃
2026-08-20,1587,吉茂,42000,1000900,1009350,上市
2026-08-20,1590,亞德客-KY,183000,263110000,262820000,上市
2026-08-20,1591,駿吉-KY,99000,3566750,3541500,上櫃
2026-08-20,1593,祺驊,1000,31850,31850,上櫃
2026-08-20,1595,川寶,62000,3855200,3886600,上櫃
2026-08-20,1597,直得,1641000,235030500,229718500,上市
2026-08-20,1598,岱宇,14000,278250,278650,上市
2026-08-20,1599,宏佳騰,1000,23050,23200,上櫃
2026-08-20,1603,華電,23000,707700,707150,上市
2026-08-20,1604,聲寶,11000,255900,255750,上市
2026-08-20,1605,華新,8000000,296226250,296640000,上市
2026-08-20,1608,華榮,567000,20144800,20161850,上市
2026-08-20,1609,大亞,502000,18600250,18579000,上市
2026-08-20,1611,中電,46000,558700,560750,上市
2026-08-20,1612,宏泰,88000,3040600,3041450,上市
2026-08-20,1614,三洋電,1000,30600,30750,上市
2026-08-20,1615,大山,4000,175750,176400,上市
2026-08-20,1616,億泰,28000,535750,536900,上市
2026-08-20,1617,榮星,36000,631750,632250,上市
2026-08-20,1618,合機,75000,2923950,2924550,上市
2026-08-20,1623,大東電,9000,1826500,1822500,上市
2026-08-20,1626,艾美特-KY,8000,76300,76040,上市
2026-08-20,1702,南僑,3000,97600,97850,上市
2026-08-20,1707,葡萄王,18000,1626500,1627200,上市
2026-08-20,1708,東鹼,2089000,105674700,105880350,上市
2026-08-20,1709,和益,2923000,90944700,91549050,上市
2026-08-20,1710,東聯,2079000,31414550,31461950,上市
2026-08-20,1711,永光,652000,25411850,25488200,上市
2026-08-20,1712,興農,135000,5336900,5337150,上市
2026-08-20,1713,國化,25000,1113000,1120750,上市
2026-08-20,1714,和桐,2367000,40270300,40170050,上市
2026-08-20,1717,長興,2793000,197033200,197086900,上市
2026-08-20,1718,中纖,5308000,55678000,55720800,上市
2026-08-20,1720,生達,20000,1131700,1138400,上市
2026-08-20,1722,台肥,374000,17300000,17326850,上市
2026-08-20,1723,中碳,57000,4916700,4911200,上市
2026-08-20,1725,元禎,2000,60800,61250,上市
2026-08-20,1726,永記,2000,154100,154800,上市
2026-08-20,1727,中華化,4335000,395429400,395359400,上市
2026-08-20,1730,花仙子,1000,51700,51400,上市
2026-08-20,1731,美吾華,0,0,0,上市
2026-08-20,1732,毛寶,13000,341750,342450,上市
2026-08-20,1733,五鼎,19000,601150,604800,上市
2026-08-20,1734,杏輝,6000,193200,193700,上市
2026-08-20,1735,日勝化,10000,201800,203050,上市
2026-08-20,1736,喬山,194000,25425000,25520000,上市
2026-08-20,1737,臺鹽,7000,225800,226650,上市
2026-08-20,1742,台蠟,45000,795550,804900,上櫃
2026-08-20,1752,南光,2000,63650,63800,上市
2026-08-20,1760,寶齡富錦,21000,1235900,1236800,上市
2026-08-20,1762,中化生,62000,2189850,2186750,上市
2026-08-20,1773,勝一,27000,4176000,4203000,上市
2026-08-20,1776,展宇,3000,51200,51100,上市
2026-08-20,1777,生泰,0,0,0,上櫃
2026-08-20,1781,合世,1000,10950,10900,上櫃
2026-08-20,1783,和康生,8000,324550,325300,上市
2026-08-20,1784,訊聯,8000,490500,491600,上櫃
2026-08-20,1785,光洋科,2884000,299732500,301557000,上櫃
2026-08-20,1786,科妍,28000,1391000,1388550,上市
2026-08-20,1788,杏昌,1000,130000,131000,上櫃
2026-08-20,1789,神隆,113000,2174050,2176350,上市
2026-08-20,1795,美時,1144000,220898000,222062000,上市
2026-08-20,1796,金穎生技,1000,29500,30300,上櫃
2026-08-20,1802,台玻,57386000,3383246800,3376747500,上市
2026-08-20,1805,寶徠,39000,393150,396150,上市
2026-08-20,1806,冠軍,7000,56230,56130,上市
2026-08-20,1808,潤隆,300000,10182400,10231950,上市
2026-08-20,1809,中釉,723000,27868300,27904100,上市
2026-08-20,1810,和成,8502000,227692400,227712500,上市
2026-08-20,1813,寶利徠,1000,11400,11400,上櫃
2026-08-20,1815,富喬,76844000,8151818500,8152978000,上櫃
2026-08-20,1817,凱撒衛,13000,519000,520950,上市
2026-08-20,1903,士紙,13000,626500,630550,上市
2026-08-20,1904,正隆,1646000,41792000,41784200,上市
2026-08-20,1905,華紙,565000,7629550,7635250,上市
2026-08-20,1906,寶隆,4000,45500,46050,上市
2026-08-20,1907,永豐餘,144000,4366800,4385150,上市
2026-08-20,1909,榮成,1422000,16002700,15997250,上市
2026-08-20,2002,中鋼,10633000,205080650,206157100,上市
2026-08-20,2006,東和鋼鐵,445000,36487500,36532600,上市
2026-08-20,2008,高興昌,1000,30550,30500,上市
2026-08-20,2009,第一銅,270000,10557900,10567400,上市
2026-08-20,2010,春源,206000,4694000,4700850,上市
2026-08-20,2012,春雨,6000,89700,89500,上市
2026-08-20,2013,中鋼構,1000,41150,41400,上市
2026-08-20,2015,豐興,9000,580400,580500,上市
2026-08-20,2017,官田鋼,312000,2862110,2877380,上市
2026-08-20,2020,美亞,12000,259850,260400,上市
2026-08-20,2022,聚亨,58000,447700,449680,上市
2026-08-20,2023,燁輝,198000,2770200,2777500,上市
2026-08-20,2024,志聯,3000,39400,39800,上市
2026-08-20,2027,大成鋼,6127000,309673250,310380150,上市
2026-08-20,2028,威致,13000,205200,203900,上市
2026-08-20,2029,盛餘,145000,3191450,3198900,上市
2026-08-20,2030,彰源,1214000,26556450,26508950,上市
2026-08-20,2031,新光鋼,616000,28323050,28364500,上市
2026-08-20,2032,新鋼,214000,3665900,3662250,上市
2026-08-20,2033,佳大,198000,4508000,4496950,上市
2026-08-20,2034,允強,419000,8479800,8564250,上市
2026-08-20,2038,海光,125000,1601550,1604550,上市
2026-08-20,2049,上銀,7464000,2829798500,2839608000,上市
2026-08-20,2059,川湖,224000,3138345000,3151385000,上市
2026-08-20,2061,風青,806000,39775750,39804350,上櫃
2026-08-20,2062,橋椿,12000,228950,229500,上市
2026-08-20,2063,世鎧,6000,145500,146650,上櫃
2026-08-20,2064,晉椿,0,0,0,上櫃
2026-08-20,2065,世豐,7000,253750,263500,上櫃
2026-08-20,2066,世德,12000,690000,694700,上櫃
2026-08-20,2069,運錩,134000,2698200,2703450,上市
2026-08-20,2070,精湛,306000,20809600,20977900,上櫃
2026-08-20,2072,世紀風電,29000,4379000,4377500,上市
2026-08-20,2101,南港,375000,12286300,12329350,上市
2026-08-20,2102,泰豐,8000,149550,150500,上市
2026-08-20,2103,台橡,1611000,44719300,44833650,上市
2026-08-20,2104,國際中橡,449000,4684250,4693050,上市
2026-08-20,2105,正新,729000,22875150,22928500,上市
2026-08-20,2106,建大,242000,4247600,4251600,上市
2026-08-20,2107,厚生,4000,104000,104100,上市
2026-08-20,2108,南帝,118000,3494700,3500450,上市
2026-08-20,2109,華豐,1000,14800,14800,上市
2026-08-20,2114,鑫永銓,0,0,0,上市
2026-08-20,2115,六暉-KY,2000,46450,46950,上市
2026-08-20,2201,裕隆,615000,17922000,17945700,上市
2026-08-20,2204,中華,211000,11383700,11552100,上市
2026-08-20,2206,三陽工業,101000,6397000,6419000,上市
2026-08-20,2207,和泰車,86000,43863000,43946000,上市
2026-08-20,2208,台船,849000,16427600,16439900,上市
2026-08-20,2211,長榮鋼,72000,5976500,5994100,上市
2026-08-20,2221,大甲,81000,4387700,4390000,上櫃
2026-08-20,2228,劍麟,27000,2075100,2071600,上市
2026-08-20,2230,泰茂,1000,24300,24150,上櫃
2026-08-20,2231,為升,100000,9604900,9530800,上市
2026-08-20,2233,宇隆,274000,50817500,50862500,上市
2026-08-20,2235,謚源,0,0,0,上櫃
2026-08-20,2236,百達-KY,80000,10084000,10041000,上市
2026-08-20,2239,英利-KY,7000,136200,138150,上市
2026-08-20,2241,艾姆勒,211000,7112600,7095250,上市
2026-08-20,2243,宏旭-KY,79000,3215600,3214050,上市
2026-08-20,2247,汎德永業,1000,222500,223500,上市
2026-08-20,2248,華勝-KY,12000,760900,767000,上市
2026-08-20,2250,IKKA-KY,8000,482100,486800,上市
2026-08-20,2254,巨鎧精密-創,3000,179600,182000,上市
2026-08-20,2301,光寶科,8500000,2322411000,2299824500,上市
2026-08-20,2302,麗正,2838000,125834950,124689300,上市
2026-08-20,2303,聯電,40649000,4650306500,4672521500,上市
2026-08-20,2305,全友,749000,20009350,20053800,上市
2026-08-20,2308,台達電,3439000,5956095000,5982300000,上市
2026-08-20,2312,金寶,3567000,112754350,112838600,上市
2026-08-20,2313,華通,18155000,3964847500,3968654000,上市
2026-08-20,2316,楠梓電,1309000,202105000,203480000,上市
2026-08-20,2317,鴻海,4948000,1220850500,1223337000,上市
2026-08-20,2323,中環,1485000,16038900,16084450,上市
2026-08-20,2324,仁寶,31898000,1246503000,1248425800,上市
2026-08-20,2327,國巨*,25172000,14191277000,14202374000,上市
2026-08-20,2328,廣宇,1385000,62992150,62995900,上市
2026-08-20,2329,華泰,431000,18412950,18424900,上市
2026-08-20,2330,台積電,3552000,8384270000,8411435000,上市
2026-08-20,2331,精英,716000,14316350,14326900,上市
2026-08-20,2332,友訊,6504000,135364050,135218950,上市
2026-08-20,2337,旺宏,31357000,3814220000,3815972000,上市
2026-08-20,2338,光罩,276000,10512100,10525650,上市
2026-08-20,2340,台亞,1266000,38689250,38989700,上市
2026-08-20,2342,茂矽,1465000,57493250,57524800,上市
2026-08-20,2344,華邦電,96515000,17000156000,17014080000,上市
2026-08-20,2345,智邦,970000,2035110000,2040755000,上市
2026-08-20,2347,聯強,1030000,88850600,89106700,上市
2026-08-20,2348,海悅,97000,6890200,6940200,上市
2026-08-20,2351,順德,3527000,637642000,638969000,上市
2026-08-20,2352,佳世達,1109000,32213250,32306250,上市
2026-08-20,2353,宏碁,4149000,128848900,128801950,上市
2026-08-20,2354,鴻準,1683000,101628800,101723800,上市
2026-08-20,2355,敬鵬,590000,24825050,24811600,上市
2026-08-20,2356,英業達,4461000,290032600,290257200,上市
2026-08-20,2357,華碩,1142000,1050636000,1052427000,上市
2026-08-20,2359,所羅門,10444000,1671440000,1669851500,上市
2026-08-20,2360,致茂,495000,1050275000,1057130000,上市
2026-08-20,2362,藍天,321000,15261750,15247350,上市
2026-08-20,2363,矽統,288000,14809100,14708400,上市
2026-08-20,2364,倫飛,183000,15111700,15206600,上市
2026-08-20,2365,昆盈,364000,11055800,11038450,上市
2026-08-20,2367,燿華,1864000,79656300,79711500,上市
2026-08-20,2368,金像電,4320000,4456240000,4467970000,上市
2026-08-20,2369,菱生,1793000,55366850,55439150,上市
2026-08-20,2371,大同,2496000,68300550,68421450,上市
2026-08-20,2373,震旦行,1000,53200,53400,上市
2026-08-20,2374,佳能,318000,21449700,21379600,上市
2026-08-20,2375,凱美,1944000,243496000,243721500,上市
2026-08-20,2376,技嘉,1855000,642107000,641933500,上市
2026-08-20,2377,微星,3072000,434158500,431257000,上市
2026-08-20,2379,瑞昱,2011000,1424032000,1423514000,上市
2026-08-20,2382,廣達,3833000,1255314000,1257785000,上市
2026-08-20,2383,台光電,1074000,6339195000,6387315000,上市
2026-08-20,2385,群光,228000,24324000,24379500,上市
2026-08-20,2387,精元,30000,1084350,1089250,上市
2026-08-20,2388,威盛,1579000,116243200,116434000,上市
2026-08-20,2390,云辰,63000,642500,644800,上市
2026-08-20,2392,正崴,1142000,46496300,46551500,上市
2026-08-20,2393,億光,431000,28251000,28436700,上市
2026-08-20,2395,研華,1095000,744633000,746106000,上市
2026-08-20,2397,友通,48000,3107800,3109300,上市
2026-08-20,2399,映泰,1086000,48743850,48795750,上市
2026-08-20,2401,凌陽,632000,16273750,16315700,上市
2026-08-20,2402,毅嘉,228000,11983100,11990000,上市
2026-08-20,2404,漢唐,539000,581065000,585260000,上市
2026-08-20,2405,輔信,99000,1540600,1541750,上市
2026-08-20,2406,國碩,737000,21199850,21199050,上市
2026-08-20,2408,南亞科,45221000,23188207500,23280637500,上市
2026-08-20,2409,友達,47129000,1223180850,1223054750,上市
2026-08-20,2412,中華電,1843000,251176500,251690000,上市
2026-08-20,2413,環科,67000,2928650,2929250,上市
2026-08-20,2414,精技,28000,1458900,1459100,上市
2026-08-20,2415,錩新,40000,1195600,1205350,上市
2026-08-20,2417,圓剛,753000,33799650,33855800,上市
2026-08-20,2419,仲琦,47000,1144250,1144000,上市
2026-08-20,2420,新巨,165000,9446900,9482700,上市
2026-08-20,2421,建準,280000,40375500,40477000,上市
2026-08-20,2423,固緯,3000,223300,223700,上市
2026-08-20,2425,承啟,398000,15394950,15438400,上市
2026-08-20,2426,鼎元,10286000,768771800,768651800,上市
2026-08-20,2427,三商電,22000,484600,486600,上市
2026-08-20,2428,興勤,2299000,619030500,627585500,上市
2026-08-20,2430,燦坤,7000,120650,122250,上市
2026-08-20,2432,倚天酷碁-創,0,0,0,上市
2026-08-20,2433,互盛電,0,0,0,上市
2026-08-20,2434,統懋,105000,5207000,5202350,上市
2026-08-20,2436,偉詮電,1335000,85261200,85531800,上市
2026-08-20,2439,美律,432000,34947600,35195700,上市
2026-08-20,2440,太空梭,54000,744050,741800,上市
2026-08-20,2441,超豐,1134000,129071500,129300500,上市
2026-08-20,2442,新美齊,122000,2370800,2372600,上市
2026-08-20,2449,京元電子,4699000,1103540500,1107558500,上市
2026-08-20,2450,神腦,2000,56250,56450,上市
2026-08-20,2451,創見,1308000,370347500,370525000,上市
2026-08-20,2453,凌群,20000,1033900,1034900,上市
2026-08-20,2454,聯發科,3325000,12463815000,12505565000,上市
2026-08-20,2455,全新,9635000,3896632500,3905890000,上市
2026-08-20,2457,飛宏,225000,5138200,5157850,上市
2026-08-20,2458,義隆,736000,107089000,107652000,上市
2026-08-20,2459,敦吉,2000,134300,134600,上市
2026-08-20,2461,光群雷,79000,1436800,1435300,上市
2026-08-20,2462,良得電,3000,58550,58500,上市
2026-08-20,2464,盟立,9097000,1659750000,1660736000,上市
2026-08-20,2465,麗臺,1256000,108469500,108526100,上市
2026-08-20,2466,冠西電,1694000,166273800,166099000,上市
2026-08-20,2467,志聖,774000,434074000,434833000,上市
2026-08-20,2468,華經,40000,1388500,1388750,上市
2026-08-20,2471,資通,5000,244750,244650,上市
2026-08-20,2472,立隆電,651000,146684000,145518500,上市
2026-08-20,2474,可成,586000,119944000,119739500,上市
2026-08-20,2476,鉅祥,507000,60303000,60465500,上市
2026-08-20,2477,美隆電,1000,20950,20900,上市
2026-08-20,2478,大毅,9853000,1274388000,1276884000,上市
2026-08-20,2480,敦陽科,16000,2544000,2547000,上市
2026-08-20,2481,強茂,23289000,3273344000,3269010500,上市
2026-08-20,2482,連宇,26000,410000,411200,上市
2026-08-20,2483,百容,368000,13238950,13269500,上市
2026-08-20,2484,希華,3876000,288274600,282678700,上市
2026-08-20,2485,兆赫,891000,36582400,36628500,上市
2026-08-20,2486,一詮,10201000,2428186500,2434477000,上市
2026-08-20,2488,漢平,3000,145900,146100,上市
2026-08-20,2489,瑞軒,3007000,94174300,94602500,上市
2026-08-20,2491,吉祥全,447000,16681000,16642150,上市
2026-08-20,2492,華新科,20115000,5687901000,5647003500,上市
2026-08-20,2493,揚博,703000,127662000,128168000,上市
2026-08-20,2495,普安,175000,6504900,6514850,上市
2026-08-20,2496,卓越,2000,110200,109500,上市
2026-08-20,2497,怡利電,54000,2436650,2438450,上市
2026-08-20,2498,宏達電,4319000,177317150,176561600,上市
2026-08-20,2501,國建,388000,8957000,8961000,上市
2026-08-20,2504,國產,852000,26520450,26641950,上市
2026-08-20,2505,國揚,35000,608800,609900,上市
2026-08-20,2506,太設,2000,17190,17230,上市
2026-08-20,2509,全坤建,13000,188550,190400,上市
2026-08-20,2511,太子,82000,679300,679470,上市
2026-08-20,2514,龍邦,3000,35300,35700,上市
2026-08-20,2515,中工,914000,10946000,10932850,上市
2026-08-20,2520,冠德,268000,9791550,9783000,上市
2026-08-20,2524,京城,10000,345650,350200,上市
2026-08-20,2527,宏璟,193000,8570850,8514300,上市
2026-08-20,2528,皇普,14000,284000,283750,上市
2026-08-20,2530,華建,206000,4005100,4018250,上市
2026-08-20,2534,宏盛,24000,412000,414400,上市
2026-08-20,2535,達欣工,42000,3829700,3823500,上市
2026-08-20,2536,宏普,94000,1952350,1952150,上市
2026-08-20,2537,聯上發,169000,1964600,1970650,上市
2026-08-20,2538,基泰,3000,27130,27140,上市
2026-08-20,2539,櫻花建,716000,24959650,25417150,上市
2026-08-20,2540,愛山林,277000,13167550,13321300,上市
2026-08-20,2542,興富發,2512000,120903750,121110750,上市
2026-08-20,2543,皇昌,215000,8381300,8404950,上市
2026-08-20,2545,皇翔,32000,1089050,1089650,上市
2026-08-20,2546,根基,223000,25777500,25903500,上市
